,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
15975,,Seychelles,-4.6796,55.492,3/22/20,7,22.0,0
15976,,Singapore,1.2833,103.8333,3/22/20,455,984.0,2
15977,,Slovakia,48.669,19.699,3/22/20,185,406.0,0
15978,,Slovenia,46.1512,14.9955,3/22/20,414,570.0,2
15979,,Somalia,5.1521,46.1996,3/22/20,1,295.0,0
15980,,South Africa,-30.5595,22.9375,3/22/20,274,121.0,0
15981,,Spain,40.0,-4.0,3/22/20,28768,1336.0,1772
15982,,Sri Lanka,7.0,81.0,3/22/20,82,250.0,0
15983,,Sudan,12.8628,30.2176,3/22/20,2,144.0,1
15984,,Suriname,3.9193,-56.0278,3/22/20,5,168.0,0
15985,,Sweden,63.0,16.0,3/22/20,1934,310.0,21
15986,,Switzerland,46.8182,8.2275,3/22/20,7474,469.0,98
15987,,Taiwan*,23.7,121.0,3/22/20,169,1250.0,2
15988,,Tanzania,-6.369,34.8888,3/22/20,12,110.0,0
15989,,Thailand,15.0,101.0,3/22/20,599,61201.0,1
15990,,Togo,8.6195,0.8248,3/22/20,16,1014.0,0
15991,,Trinidad and Tobago,10.6918,-61.2225,3/22/20,50,74.0,0
15992,,Tunisia,34.0,9.0,3/22/20,75,631.0,3
15993,,Turkey,38.9637,35.2433,3/22/20,1236,934.0,30
15994,,Uganda,1.0,32.0,3/22/20,1,92.0,0
15995,,Ukraine,48.3794,31.1656,3/22/20,73,124.0,3
15996,,United Arab Emirates,24.0,54.0,3/22/20,153,10.0,2
15997,Bermuda,United Kingdom,32.3078,-64.7505,3/22/20,6,75.0,0
15998,Cayman Islands,United Kingdom,19.3133,-81.2546,3/22/20,3,18.0,1
15999,Channel Islands,United Kingdom,49.3723,-2.3644,3/22/20,32,242.0,0
16000,Gibraltar,United Kingdom,36.1408,-5.3536,3/22/20,15,752.0,0
16001,Isle of Man,United Kingdom,54.2361,-4.5481,3/22/20,5,331.0,0
16002,Montserrat,United Kingdom,16.7425,-62.1874,3/22/20,1,133.0,0
16003,,United Kingdom,55.3781,-3.4360000000000004,3/22/20,5683,536.0,281
16004,,Uruguay,-32.5228,-55.7658,3/22/20,158,133.0,0
16005,,US,37.0902,-95.7129,3/22/20,33276,1.0,417
16006,,Uzbekistan,41.3775,64.5853,3/22/20,43,73.0,0
16007,,Venezuela,6.4238,-66.5897,3/22/20,70,172.0,0
16008,,Vietnam,16.0,108.0,3/22/20,113,1222.0,0
16009,,Zambia,-15.4167,28.2833,3/22/20,3,8.0,0
16010,,Zimbabwe,-20.0,30.0,3/22/20,3,0.0,0
16011,Diamond Princess,Canada,0.0,0.0,3/22/20,0,0.0,1
16012,,Dominica,15.415,-61.371,3/22/20,1,2.0,0
16013,,Grenada,12.1165,-61.678999999999995,3/22/20,1,3.0,0
16014,,Mozambique,-18.665695,35.529562,3/22/20,1,22.0,0
16015,,Syria,34.802075,38.99681500000001,3/22/20,1,597.0,0
16016,,Timor-Leste,-8.874217,125.727539,3/22/20,1,1.0,0
16017,,Belize,13.1939,-59.5432,3/22/20,0,4.0,0
16018,Recovered,Canada,0.0,0.0,3/22/20,0,10.0,0
16019,,Laos,19.856270000000002,102.495496,3/22/20,0,47.0,0
16020,,Libya,26.3351,17.228331,3/22/20,0,2.0,0
16021,,West Bank and Gaza,31.9522,35.2332,3/22/20,52,1.0,0
16022,,Guinea-Bissau,11.8037,-15.1804,3/22/20,0,0.0,0
16023,,Mali,17.570692,-3.996166000000001,3/22/20,0,0.0,0
16024,,Saint Kitts and Nevis,17.357822,-62.782998,3/22/20,0,3.0,0
16025,Northwest Territories,Canada,64.8255,-124.8457,3/22/20,0,3.0,0
16026,Yukon,Canada,64.2823,-135.0,3/22/20,0,102.0,0
16027,,Kosovo,42.602636,20.902977,3/22/20,0,0.0,0
16028,,Burma,21.9162,95.956,3/22/20,0,0.0,0
16029,Anguilla,United Kingdom,18.2206,-63.0686,3/22/20,0,0.0,0
16030,British Virgin Islands,United Kingdom,18.4207,-64.64,3/22/20,0,8.0,0
16031,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/22/20,0,0.0,0
16032,,MS Zaandam,0.0,0.0,3/22/20,0,0.0,0
16033,,Botswana,-22.3285,24.6849,3/22/20,0,0.0,0
16034,,Burundi,-3.3731,29.9189,3/22/20,0,10.0,0
16035,,Sierra Leone,8.460555000000001,-11.779889,3/22/20,0,6.0,0
16036,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/22/20,0,0.0,0
16037,,Malawi,-13.254307999999998,34.301525,3/22/20,0,0.0,0
16038,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,3/22/20,0,0.0,0
16039,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/22/20,0,0.0,0
16040,,South Sudan,6.877000000000002,31.307,3/22/20,0,0.0,0
16041,,Western Sahara,24.2155,-12.8858,3/22/20,0,1.0,0
16042,,Sao Tome and Principe,0.18636,6.613081,3/22/20,0,0.0,0
16043,,Afghanistan,33.0,65.0,3/23/20,40,0.0,1
16044,,Albania,41.1533,20.1683,3/23/20,104,4948.0,4
16045,,Algeria,28.0339,1.6596,3/23/20,230,0.0,17
16046,,Andorra,42.5063,1.5218,3/23/20,133,0.0,1
16047,,Angola,-11.2027,17.8739,3/23/20,3,11.0,0
16048,,Antigua and Barbuda,17.0608,-61.7964,3/23/20,3,5673.0,0
16049,,Argentina,-38.4161,-63.6167,3/23/20,301,1.0,4
16050,,Armenia,40.0691,45.0382,3/23/20,235,0.0,0
16051,Australian Capital Territory,Australia,-35.4735,149.0124,3/23/20,32,36.0,0
16052,New South Wales,Australia,-33.8688,151.2093,3/23/20,669,4.0,6
16053,Northern Territory,Australia,-12.4634,130.8456,3/23/20,5,0.0,0
16054,Queensland,Australia,-28.0167,153.4,3/23/20,319,0.0,0
16055,South Australia,Australia,-34.9285,138.6007,3/23/20,134,0.0,0
16056,Tasmania,Australia,-41.4545,145.9707,3/23/20,28,0.0,0
16057,Victoria,Australia,-37.8136,144.9631,3/23/20,355,0.0,0
16058,Western Australia,Australia,-31.9505,115.8605,3/23/20,140,0.0,1
16059,,Austria,47.5162,14.5501,3/23/20,4474,28.0,21
16060,,Azerbaijan,40.1431,47.5769,3/23/20,72,82.0,1
16061,,Bahamas,25.0343,-77.3963,3/23/20,4,45.0,0
16062,,Bahrain,26.0275,50.55,3/23/20,377,35.0,2
16063,,Bangladesh,23.685,90.3563,3/23/20,33,10457.0,3
16064,,Barbados,13.1939,-59.5432,3/23/20,17,105.0,0
16065,,Belarus,53.7098,27.9534,3/23/20,81,5.0,0
16066,,Belgium,50.8333,4.0,3/23/20,3743,68.0,88
16067,,Benin,9.3077,2.3158,3/23/20,5,10361.0,0
16068,,Bhutan,27.5142,90.4336,3/23/20,2,2.0,0
16069,,Bolivia,-16.2902,-63.5887,3/23/20,27,359.0,0
16070,,Bosnia and Herzegovina,43.9159,17.6791,3/23/20,136,1.0,1
16071,,Brazil,-14.235,-51.9253,3/23/20,1924,2.0,34
16072,,Brunei,4.5353,114.7277,3/23/20,91,1.0,0
16073,,Bulgaria,42.7339,25.4858,3/23/20,201,4144.0,3
16074,,Burkina Faso,12.2383,-1.5616,3/23/20,99,49.0,4
16075,,Cabo Verde,16.5388,-23.0418,3/23/20,3,0.0,0
16076,,Cambodia,11.55,104.9167,3/23/20,87,1.0,0
16077,,Cameroon,3.8480000000000003,11.5021,3/23/20,56,23.0,0
16078,Alberta,Canada,53.9333,-116.5765,3/23/20,301,0.0,1
16079,British Columbia,Canada,49.2827,-123.1207,3/23/20,472,0.0,13
16080,Grand Princess,Canada,37.6489,-122.6655,3/23/20,13,0.0,0
16081,Manitoba,Canada,53.7609,-98.8139,3/23/20,20,1.0,0
16082,New Brunswick,Canada,46.5653,-66.4619,3/23/20,17,6.0,0
16083,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/23/20,24,0.0,0
16084,Nova Scotia,Canada,44.681999999999995,-63.7443,3/23/20,41,215.0,0
16085,Ontario,Canada,51.2538,-85.3232,3/23/20,503,8.0,6
16086,Prince Edward Island,Canada,46.5107,-63.4168,3/23/20,3,0.0,0
16087,Quebec,Canada,52.9399,-73.5491,3/23/20,628,2.0,4
16088,Saskatchewan,Canada,52.9399,-106.4509,3/23/20,66,0.0,0
16089,,Central African Republic,6.6111,20.9394,3/23/20,3,0.0,0
16090,,Chad,15.4542,18.7322,3/23/20,1,4.0,0
16091,,Chile,-35.6751,-71.543,3/23/20,746,2.0,2
16092,Anhui,China,31.8257,117.2264,3/23/20,990,1.0,6
16093,Beijing,China,40.1824,116.4142,3/23/20,537,0.0,8
16094,Chongqing,China,30.0572,107.874,3/23/20,578,0.0,6
16095,Fujian,China,26.0789,117.9874,3/23/20,313,8.0,1
16096,Gansu,China,37.8099,101.0583,3/23/20,136,0.0,2
16097,Guangdong,China,23.3417,113.4244,3/23/20,1415,2.0,8
16098,Guangxi,China,23.8298,108.7881,3/23/20,254,1.0,2
16099,Guizhou,China,26.8154,106.8748,3/23/20,146,1.0,2
16100,Hainan,China,19.1959,109.7453,3/23/20,168,2.0,6
16101,Hebei,China,39.549,116.1306,3/23/20,319,0.0,6
16102,Heilongjiang,China,47.861999999999995,127.7615,3/23/20,484,3.0,13
16103,Henan,China,33.882,113.61399999999999,3/23/20,1274,27.0,22
16104,Hong Kong,China,22.3,114.2,3/23/20,356,0.0,4
16105,Hubei,China,30.9756,112.2707,3/23/20,67800,0.0,3153
16106,Hunan,China,27.6104,111.7088,3/23/20,1018,2.0,4
16107,Inner Mongolia,China,44.0935,113.9448,3/23/20,75,3.0,1
16108,Jiangsu,China,32.9711,119.455,3/23/20,633,6.0,0
16109,Jiangxi,China,27.614,115.7221,3/23/20,936,23.0,1
16110,Jilin,China,43.6661,126.1923,3/23/20,93,21.0,1
16111,Liaoning,China,41.2956,122.6085,3/23/20,127,2.0,2
16112,Macau,China,22.1667,113.55,3/23/20,24,0.0,0
16113,Ningxia,China,37.2692,106.1655,3/23/20,75,0.0,0
16114,Qinghai,China,35.7452,95.9956,3/23/20,18,14.0,0
16115,Shaanxi,China,35.1917,108.8701,3/23/20,248,28.0,3
16116,Shandong,China,36.3427,118.1498,3/23/20,768,7.0,7
16117,Shanghai,China,31.201999999999998,121.4491,3/23/20,404,43.0,4
16118,Shanxi,China,37.5777,112.2922,3/23/20,134,43.0,0
16119,Sichuan,China,30.6171,102.7103,3/23/20,543,94.0,3
16120,Tianjin,China,39.3054,117.323,3/23/20,141,38.0,3
16121,Tibet,China,31.6927,88.0924,3/23/20,1,0.0,0
16122,Xinjiang,China,41.1129,85.2401,3/23/20,76,0.0,3
16123,Yunnan,China,24.974,101.48700000000001,3/23/20,176,0.0,2
16124,Zhejiang,China,29.1832,120.0934,3/23/20,1238,0.0,1
16125,,Colombia,4.5709,-74.2973,3/23/20,277,4.0,3
16126,,Congo (Brazzaville),-4.0383,21.7587,3/23/20,4,33.0,0
16127,,Congo (Kinshasa),-4.0383,21.7587,3/23/20,36,9.0,1
16128,,Costa Rica,9.7489,-83.7534,3/23/20,158,0.0,2
16129,,Cote d'Ivoire,7.54,-5.5471,3/23/20,25,0.0,0
16130,,Croatia,45.1,15.2,3/23/20,315,172.0,1
16131,,Diamond Princess,0.0,0.0,3/23/20,712,2.0,8
16132,,Cuba,22.0,-80.0,3/23/20,40,10.0,1
16133,,Cyprus,35.1264,33.4299,3/23/20,116,0.0,1
16134,,Czechia,49.8175,15.472999999999999,3/23/20,1236,12.0,1
16135,Faroe Islands,Denmark,61.8926,-6.9118,3/23/20,118,7015.0,0
16136,Greenland,Denmark,71.7069,-42.6043,3/23/20,4,7.0,0
16137,,Denmark,56.2639,9.5018,3/23/20,1450,0.0,24
16138,,Djibouti,11.8251,42.5903,3/23/20,3,0.0,0
16139,,Dominican Republic,18.7357,-70.1627,3/23/20,245,16.0,3
16140,,Ecuador,-1.8312,-78.1834,3/23/20,981,131.0,18
16141,,Egypt,26.0,30.0,3/23/20,366,0.0,19
16142,,El Salvador,13.7942,-88.8965,3/23/20,3,29.0,0
16143,,Equatorial Guinea,1.5,10.0,3/23/20,9,0.0,0
16144,,Eritrea,15.1794,39.7823,3/23/20,1,88.0,0
16145,,Estonia,58.5953,25.0136,3/23/20,352,0.0,0
16146,,Eswatini,-26.5225,31.4659,3/23/20,4,1.0,0
16147,,Ethiopia,9.145,40.4897,3/23/20,11,0.0,0
16148,,Fiji,-17.7134,178.065,3/23/20,3,2.0,0
16149,,Finland,64.0,26.0,3/23/20,700,26.0,1
16150,French Guiana,France,3.9339,-53.1258,3/23/20,20,0.0,0
16151,French Polynesia,France,-17.6797,149.4068,3/23/20,18,1.0,0
16152,Guadeloupe,France,16.25,-61.5833,3/23/20,62,52.0,1
16153,Mayotte,France,-12.8275,45.1662,3/23/20,24,2.0,0
16154,New Caledonia,France,-20.9043,165.618,3/23/20,8,0.0,0
16155,Reunion,France,-21.1351,55.2471,3/23/20,71,0.0,0
16156,Saint Barthelemy,France,17.9,-62.8333,3/23/20,3,13.0,0
16157,St Martin,France,18.0708,-63.0501,3/23/20,8,0.0,0
16158,Martinique,France,14.6415,-61.0242,3/23/20,53,0.0,1
16159,,France,46.2276,2.2137,3/23/20,19856,135.0,860
16160,,Gabon,-0.8037,11.6094,3/23/20,5,0.0,1
16161,,Gambia,13.4432,-15.3101,3/23/20,2,681.0,1
16162,,Georgia,42.3154,43.3569,3/23/20,61,0.0,0
16163,,Germany,51.0,9.0,3/23/20,29056,15.0,123
16164,,Ghana,7.9465,-1.0232,3/23/20,27,20.0,2
16165,,Greece,39.0742,21.8243,3/23/20,695,0.0,17
16166,,Guatemala,15.7835,-90.2308,3/23/20,20,0.0,1
16167,,Guinea,9.9456,-9.6966,3/23/20,4,17.0,0
16168,,Guyana,5.0,-58.75,3/23/20,20,0.0,1
16169,,Haiti,18.9712,-72.2852,3/23/20,6,0.0,0
16170,,Holy See,41.9029,12.4534,3/23/20,1,0.0,0
16171,,Honduras,15.2,-86.2419,3/23/20,30,0.0,0
16172,,Hungary,47.1625,19.5033,3/23/20,167,0.0,7
16173,,Iceland,64.9631,-19.0208,3/23/20,588,0.0,1
16174,,India,21.0,78.0,3/23/20,499,0.0,10
16175,,Indonesia,-0.7893,113.9213,3/23/20,579,0.0,49
16176,,Iran,32.0,53.0,3/23/20,23049,0.0,1812
16177,,Iraq,33.0,44.0,3/23/20,266,0.0,23
16178,,Ireland,53.1424,-7.6921,3/23/20,1125,0.0,6
16179,,Israel,31.0,35.0,3/23/20,1071,0.0,1
16180,,Italy,43.0,12.0,3/23/20,63927,0.0,6077
16181,,Jamaica,18.1096,-77.2975,3/23/20,19,0.0,1
16182,,Japan,36.0,138.0,3/23/20,1128,0.0,42
16183,,Jordan,31.24,36.51,3/23/20,127,0.0,0
16184,,Kazakhstan,48.0196,66.9237,3/23/20,62,0.0,0
16185,,Kenya,-0.0236,37.9062,3/23/20,16,2.0,0
16186,,"Korea, South",36.0,128.0,3/23/20,8961,31.0,111
16187,,Kuwait,29.5,47.75,3/23/20,189,29.0,0
16188,,Kyrgyzstan,41.2044,74.7661,3/23/20,16,1.0,0
16189,,Latvia,56.8796,24.6032,3/23/20,180,0.0,0
16190,,Lebanon,33.8547,35.8623,3/23/20,267,0.0,4
16191,,Liberia,6.4281,-9.4295,3/23/20,3,72.0,0
16192,,Liechtenstein,47.14,9.55,3/23/20,51,28.0,0
16193,,Lithuania,55.1694,23.8813,3/23/20,179,1.0,1
16194,,Luxembourg,49.8153,6.1296,3/23/20,875,4.0,8
16195,,Madagascar,-18.7669,46.8691,3/23/20,12,0.0,0
16196,,Malaysia,2.5,112.5,3/23/20,1518,8.0,14
16197,,Maldives,3.2028,73.2207,3/23/20,13,6.0,0
16198,,Malta,35.9375,14.3754,3/23/20,107,3.0,0
16199,,Mauritania,21.0079,10.9408,3/23/20,2,171.0,0
16200,,Mauritius,-20.2,57.5,3/23/20,36,1.0,2
16201,,Mexico,23.6345,-102.5528,3/23/20,316,225.0,3
16202,,Moldova,47.4116,28.3699,3/23/20,109,15.0,1
16203,,Monaco,43.7333,7.4167,3/23/20,23,1.0,0
16204,,Mongolia,46.8625,103.8467,3/23/20,10,227.0,0
16205,,Montenegro,42.5,19.3,3/23/20,27,11.0,1
16206,,Morocco,31.7917,-7.0926,3/23/20,143,0.0,4
16207,,Namibia,-22.9576,18.4904,3/23/20,4,32.0,0
16208,,Nepal,28.1667,84.25,3/23/20,2,858.0,0
16209,Aruba,Netherlands,12.5186,-70.0358,3/23/20,9,0.0,0
16210,Curacao,Netherlands,12.1696,-68.99,3/23/20,4,0.0,1
16211,Sint Maarten,Netherlands,18.0425,-63.0548,3/23/20,2,0.0,0
16212,,Netherlands,52.1326,5.2913,3/23/20,4749,0.0,213
16213,,New Zealand,-40.9006,174.886,3/23/20,102,5.0,0
16214,,Nicaragua,12.8654,-85.2072,3/23/20,2,6.0,0
16215,,Niger,17.6078,8.0817,3/23/20,3,11.0,0
16216,,Nigeria,9.082,8.6753,3/23/20,40,9.0,1
16217,,North Macedonia,41.6086,21.7453,3/23/20,136,12.0,2
16218,,Norway,60.472,8.4689,3/23/20,2621,0.0,10
16219,,Oman,21.0,57.0,3/23/20,66,11.0,0
16220,,Pakistan,30.3753,69.3451,3/23/20,875,2.0,6
16221,,Panama,8.538,-80.7821,3/23/20,345,256.0,6
16222,,Papua New Guinea,-6.315,143.9555,3/23/20,1,0.0,0
16223,,Paraguay,-23.4425,-58.4438,3/23/20,22,0.0,1
16224,,Peru,-9.19,-75.0152,3/23/20,395,43.0,5
16225,,Philippines,13.0,122.0,3/23/20,462,984.0,33
16226,,Poland,51.9194,19.1451,3/23/20,749,408.0,8
16227,,Portugal,39.3999,-8.2245,3/23/20,2060,570.0,23
16228,,Qatar,25.3548,51.1839,3/23/20,501,295.0,0
16229,,Romania,45.9432,24.9668,3/23/20,576,123.0,7
16230,,Russia,60.0,90.0,3/23/20,438,1337.0,1
16231,,Rwanda,-1.9403,29.8739,3/23/20,36,250.0,0
16232,,Saint Lucia,13.9094,-60.9789,3/23/20,3,144.0,0
16233,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/23/20,1,168.0,0
16234,,San Marino,43.9424,12.4578,3/23/20,187,310.0,20
16235,,Saudi Arabia,24.0,45.0,3/23/20,562,469.0,0
16236,,Senegal,14.4974,-14.4524,3/23/20,79,1250.0,0
16237,,Serbia,44.0165,21.0059,3/23/20,249,110.0,3
16238,,Seychelles,-4.6796,55.492,3/23/20,7,61732.0,0
16239,,Singapore,1.2833,103.8333,3/23/20,509,1014.0,2
16240,,Slovakia,48.669,19.699,3/23/20,186,74.0,0
16241,,Slovenia,46.1512,14.9955,3/23/20,442,631.0,3
16242,,Somalia,5.1521,46.1996,3/23/20,1,934.0,0
16243,,South Africa,-30.5595,22.9375,3/23/20,402,92.0,0
16244,,Spain,40.0,-4.0,3/23/20,35136,124.0,2311
16245,,Sri Lanka,7.0,81.0,3/23/20,97,10.0,0
16246,,Sudan,12.8628,30.2176,3/23/20,2,75.0,1
16247,,Suriname,3.9193,-56.0278,3/23/20,5,18.0,0
16248,,Sweden,63.0,16.0,3/23/20,2046,242.0,25
16249,,Switzerland,46.8182,8.2275,3/23/20,8795,752.0,120
16250,,Taiwan*,23.7,121.0,3/23/20,195,334.0,2
16251,,Tanzania,-6.369,34.8888,3/23/20,12,133.0,0
16252,,Thailand,15.0,101.0,3/23/20,721,536.0,1
16253,,Togo,8.6195,0.8248,3/23/20,18,133.0,0
16254,,Trinidad and Tobago,10.6918,-61.2225,3/23/20,51,1.0,0
16255,,Tunisia,34.0,9.0,3/23/20,89,73.0,3
16256,,Turkey,38.9637,35.2433,3/23/20,1529,172.0,37
16257,,Uganda,1.0,32.0,3/23/20,9,1222.0,0
16258,,Ukraine,48.3794,31.1656,3/23/20,73,10.0,3
16259,,United Arab Emirates,24.0,54.0,3/23/20,198,0.0,2
16260,Bermuda,United Kingdom,32.3078,-64.7505,3/23/20,6,2.0,0
16261,Cayman Islands,United Kingdom,19.3133,-81.2546,3/23/20,5,3.0,1
16262,Channel Islands,United Kingdom,49.3723,-2.3644,3/23/20,36,3.0,0
16263,Gibraltar,United Kingdom,36.1408,-5.3536,3/23/20,15,37.0,0
16264,Isle of Man,United Kingdom,54.2361,-4.5481,3/23/20,13,597.0,0
16265,Montserrat,United Kingdom,16.7425,-62.1874,3/23/20,1,4.0,0
16266,,United Kingdom,55.3781,-3.4360000000000004,3/23/20,6650,15.0,335
16267,,Uruguay,-32.5228,-55.7658,3/23/20,162,11.0,0
16268,,US,37.0902,-95.7129,3/23/20,43847,54.0,557
16269,,Uzbekistan,41.3775,64.5853,3/23/20,46,2.0,0
16270,,Venezuela,6.4238,-66.5897,3/23/20,77,1.0,0
16271,,Vietnam,16.0,108.0,3/23/20,123,0.0,0
16272,,Zambia,-15.4167,28.2833,3/23/20,3,0.0,0
16273,,Zimbabwe,-20.0,30.0,3/23/20,3,3.0,1
16274,Diamond Princess,Canada,0.0,0.0,3/23/20,0,3.0,1
16275,,Dominica,15.415,-61.371,3/23/20,2,116.0,0
16276,,Grenada,12.1165,-61.678999999999995,3/23/20,1,0.0,0
16277,,Mozambique,-18.665695,35.529562,3/23/20,1,0.0,0
16278,,Syria,34.802075,38.99681500000001,3/23/20,1,0.0,0
16279,,Timor-Leste,-8.874217,125.727539,3/23/20,1,11.0,0
16280,,Belize,13.1939,-59.5432,3/23/20,1,0.0,0
16281,Recovered,Canada,0.0,0.0,3/23/20,0,0.0,0
16282,,Laos,19.856270000000002,102.495496,3/23/20,0,0.0,0
16283,,Libya,26.3351,17.228331,3/23/20,0,10.0,0
16284,,West Bank and Gaza,31.9522,35.2332,3/23/20,59,6.0,0
16285,,Guinea-Bissau,11.8037,-15.1804,3/23/20,0,0.0,0
16286,,Mali,17.570692,-3.996166000000001,3/23/20,0,0.0,0
16287,,Saint Kitts and Nevis,17.357822,-62.782998,3/23/20,0,0.0,0
16288,Northwest Territories,Canada,64.8255,-124.8457,3/23/20,0,0.0,0
16289,Yukon,Canada,64.2823,-135.0,3/23/20,0,0.0,0
16290,,Kosovo,42.602636,20.902977,3/23/20,0,1.0,0
16291,,Burma,21.9162,95.956,3/23/20,0,0.0,0
16292,Anguilla,United Kingdom,18.2206,-63.0686,3/23/20,0,0.0,0
16293,British Virgin Islands,United Kingdom,18.4207,-64.64,3/23/20,0,5700.0,0
16294,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/23/20,0,0.0,0
16295,,MS Zaandam,0.0,0.0,3/23/20,0,0.0,0
16296,,Botswana,-22.3285,24.6849,3/23/20,0,14.0,0
16297,,Burundi,-3.3731,29.9189,3/23/20,0,6658.0,0
16298,,Sierra Leone,8.460555000000001,-11.779889,3/23/20,0,2.0,0
16299,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/23/20,0,0.0,0
16300,,Malawi,-13.254307999999998,34.301525,3/23/20,0,52.0,0
16301,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,3/23/20,0,4.0,0
16302,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/23/20,0,0.0,0
16303,,South Sudan,6.877000000000002,31.307,3/23/20,0,0.0,0
16304,,Western Sahara,24.2155,-12.8858,3/23/20,0,0.0,0
16305,,Sao Tome and Principe,0.18636,6.613081,3/23/20,0,0.0,0
16306,,Afghanistan,33.0,65.0,3/24/20,74,0.0,1
16307,,Albania,41.1533,20.1683,3/24/20,123,0.0,5
16308,,Algeria,28.0339,1.6596,3/24/20,264,34.0,19
16309,,Andorra,42.5063,1.5218,3/24/20,164,97.0,1
16310,,Angola,-11.2027,17.8739,3/24/20,3,73.0,0
16311,,Antigua and Barbuda,17.0608,-61.7964,3/24/20,3,46.0,0
16312,,Argentina,-38.4161,-63.6167,3/24/20,387,11133.0,6
16313,,Armenia,40.0691,45.0382,3/24/20,249,122.0,0
16314,Australian Capital Territory,Australia,-35.4735,149.0124,3/24/20,39,5.0,0
16315,New South Wales,Australia,-33.8688,151.2093,3/24/20,818,79.0,7
16316,Northern Territory,Australia,-12.4634,130.8456,3/24/20,6,10950.0,0
16317,Queensland,Australia,-28.0167,153.4,3/24/20,397,2.0,0
16318,South Australia,Australia,-34.9285,138.6007,3/24/20,170,372.0,0
16319,Tasmania,Australia,-41.4545,145.9707,3/24/20,28,18.0,0
16320,Victoria,Australia,-37.8136,144.9631,3/24/20,411,3.0,0
16321,Western Australia,Australia,-31.9505,115.8605,3/24/20,175,1.0,1
16322,,Austria,47.5162,14.5501,3/24/20,5283,4528.0,28
16323,,Azerbaijan,40.1431,47.5769,3/24/20,87,57.0,1
16324,,Bahamas,25.0343,-77.3963,3/24/20,5,0.0,0
16325,,Bahrain,26.0275,50.55,3/24/20,392,1.0,3
16326,,Bangladesh,23.685,90.3563,3/24/20,39,27.0,4
16327,,Barbados,13.1939,-59.5432,3/24/20,18,0.0,0
16328,,Belarus,53.7098,27.9534,3/24/20,81,0.0,0
16329,,Belgium,50.8333,4.0,3/24/20,4269,0.0,122
16330,,Benin,9.3077,2.3158,3/24/20,6,1.0,0
16331,,Bhutan,27.5142,90.4336,3/24/20,2,40.0,0
16332,,Bolivia,-16.2902,-63.5887,3/24/20,29,0.0,0
16333,,Bosnia and Herzegovina,43.9159,17.6791,3/24/20,166,259.0,3
16334,,Brazil,-14.235,-51.9253,3/24/20,2247,9.0,46
16335,,Brunei,4.5353,114.7277,3/24/20,104,0.0,0
16336,,Bulgaria,42.7339,25.4858,3/24/20,218,2.0,3
16337,,Burkina Faso,12.2383,-1.5616,3/24/20,114,0.0,4
16338,,Cabo Verde,16.5388,-23.0418,3/24/20,3,0.0,1
16339,,Cambodia,11.55,104.9167,3/24/20,91,4.0,0
16340,,Cameroon,3.8480000000000003,11.5021,3/24/20,66,2.0,0
16341,Alberta,Canada,53.9333,-116.5765,3/24/20,359,1.0,1
16342,British Columbia,Canada,49.2827,-123.1207,3/24/20,617,0.0,13
16343,Grand Princess,Canada,37.6489,-122.6655,3/24/20,13,0.0,0
16344,Manitoba,Canada,53.7609,-98.8139,3/24/20,21,11.0,0
16345,New Brunswick,Canada,46.5653,-66.4619,3/24/20,18,0.0,0
16346,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/24/20,35,2.0,0
16347,Nova Scotia,Canada,44.681999999999995,-63.7443,3/24/20,51,1.0,0
16348,Ontario,Canada,51.2538,-85.3232,3/24/20,588,1.0,7
16349,Prince Edward Island,Canada,46.5107,-63.4168,3/24/20,3,2.0,0
16350,Quebec,Canada,52.9399,-73.5491,3/24/20,1013,0.0,4
16351,Saskatchewan,Canada,52.9399,-106.4509,3/24/20,72,3.0,0
16352,,Central African Republic,6.6111,20.9394,3/24/20,3,37.0,0
16353,,Chad,15.4542,18.7322,3/24/20,3,0.0,0
16354,,Chile,-35.6751,-71.543,3/24/20,922,0.0,2
16355,Anhui,China,31.8257,117.2264,3/24/20,990,3.0,6
16356,Beijing,China,40.1824,116.4142,3/24/20,558,3.0,8
16357,Chongqing,China,30.0572,107.874,3/24/20,578,6.0,6
16358,Fujian,China,26.0789,117.9874,3/24/20,318,23.0,1
16359,Gansu,China,37.8099,101.0583,3/24/20,136,23.0,2
16360,Guangdong,China,23.3417,113.4244,3/24/20,1428,2.0,8
16361,Guangxi,China,23.8298,108.7881,3/24/20,254,0.0,2
16362,Guizhou,China,26.8154,106.8748,3/24/20,146,1.0,2
16363,Hainan,China,19.1959,109.7453,3/24/20,168,16.0,6
16364,Hebei,China,39.549,116.1306,3/24/20,319,31.0,6
16365,Heilongjiang,China,47.861999999999995,127.7615,3/24/20,484,7.0,13
